Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
6111,16639624,"Nishanth Rajan","2026-08-02 03:25:35",385.5,2,nishanthrajandev
6112,16690098,"Akshay Kashyap","2026-08-10 17:10:28",385.3,2,akshaykashyapakku
6113,16692427,"Infy ","2026-08-09 20:48:09",385.3,2,infydes
6114,16661551,SimonAx,"2026-08-10 09:41:59",385.2,2,simonaxel
6115,16654688,"Terrell Millz","2026-08-10 16:08:33",385.2,2,terrellmillz
6116,16655250,"Juan Pablo Ponce","2026-08-08 03:34:18",384.7,2,juanpabloponce28
6117,16670600,"Leon Lum","2026-08-20 14:58:27",384.7,2,leonlum
6118,16649794,"Wanzhu Zhao","2026-08-04 13:04:05",384.4,2,wanzhuzhaora
6119,16659312,qwertyDmitry,"2026-08-05 13:44:24",384.2,2,qwertydmitry
6120,16660980,"João Marcelo Curi","2026-08-05 18:31:19",384.0,2,joomarcelocuri
6121,16715404,"karthik reddy","2026-09-02 02:45:23",384.0,2,karthikreddyp
6122,16668340,"Sibi Vishnu","2026-08-08 10:35:33",384.0,2,sibivi
6123,16705300,T3485D5T,"2026-08-29 15:05:10",383.8,2,"danijelbilalli,t3485d5t"
6124,16640901,"Kian Maghsoodi","2026-08-20 23:01:51",383.7,2,kizmodo
6125,16662967,"Amalio Gomez","2026-08-04 22:07:16",383.7,1,amaliogomez
6126,16696419,detectivseb,"2026-08-12 10:34:45",383.4,2,detectivseb
6127,16688381,"Teresa Fitzgerald","2026-09-03 00:10:31",383.3,2,teresafitzgerald
6128,16629476,NOOBS,"2026-08-09 19:58:48",383.3,2,"patelkrishna8,sakshamranawade,shravanideshpande25"
6129,16666590,"Hoàng Anh Tú","2026-08-12 23:59:58",383.2,2,anhtu9999
6130,16680015,"Khôi Trương","2026-08-10 01:11:55",383.1,1,kiykhoi
6131,16711573,"Sushmitha Vasantha","2026-08-13 09:08:29",382.9,1,sushmithavasantha
6132,16685649,YUYUTA,"2026-08-09 05:39:50",382.8,2,yuyuta
6133,16655652,Emergence,"2026-08-10 03:21:04",382.8,2,daylighth
6134,16662428,"Sonu kumar","2026-08-24 05:18:49",382.7,2,sonukumar9142
6135,16656472,angusdddsa,"2026-08-04 06:04:22",382.5,2,angusdddsa
6136,16709165,"Yooraj Gole","2026-08-13 18:10:17",382.4,1,yoorajgole
6137,16691667,jeremyllll,"2026-08-12 03:30:26",382.3,2,jeremyllll
6138,16692906,CodeZee,"2026-08-09 19:50:49",382.2,2,codewithzaeem
6139,16668471,Broomva,"2026-08-05 14:57:35",382.1,1,broomva
6140,16711383,"Monika Kocianova","2026-08-14 11:01:11",382.0,2,monikakocianova
6141,16735393,Dai_Research,"2026-08-18 10:40:17",381.9,2,dairesearch
6142,16641294,YogeshG22,"2026-08-03 17:58:51",381.7,2,yogeshg22
6143,16623938,flashthunder,"2026-09-01 09:02:15",381.5,1,thunderflash
6144,16658011,"Arooba Hanif","2026-08-05 07:24:53",381.3,2,aroobahanif
6145,16784379,超级陆战队,"2026-08-29 14:43:33",381.3,2,luyi61227
6146,16733886,LuisMV8,"2026-08-18 16:28:42",381.2,2,luismv8
6147,16661191,"Yudha Eka Saputra","2026-08-04 19:28:31",381.0,2,yudhaekasaputra
6148,16716322,zhaimh,"2026-08-14 02:43:21",380.9,2,zhaimh
6149,16743604,KeswaniRohit,"2026-08-22 17:19:18",380.5,2,keswanirohit
6150,16628409,"yann sadowski","2026-07-31 09:39:25",380.4,1,yannsadowski
6151,16659260,hitesh,"2026-08-05 19:29:28",380.1,2,shahhs
6152,16674725,"rajan jha","2026-08-13 12:05:42",380.0,2,rajan1673
6153,16728261,"Smit Deshaval","2026-08-24 17:44:12",380.0,2,smitdeshaval11
6154,16728881,Ch.Manvita,"2026-08-16 16:33:52",379.8,2,chmanvita
6155,16712257,Banarto,"2026-08-13 07:49:16",379.7,1,banarto
6156,16741512,Offenders,"2026-08-30 15:08:39",379.3,2,"karthicchockalingams,shakil2411,shehnaaz01"
6157,16734096,"Cem Ali Görmez","2026-09-02 00:49:05",379.2,2,cemaligrmez
6158,16713366,BANKAI,"2026-08-16 15:24:28",379.1,2,igors97
6159,16657687,"Siddardha Shayini","2026-08-04 14:23:48",379.0,2,siddardhashayini3
6160,16732873,"Yash Rana","2026-08-18 04:57:04",379.0,2,yashrana24
6161,16665996,AVATAR3905,"2026-08-06 18:14:01",378.9,2,avatar3905
6162,16625011,"Heng Yu","2026-08-18 06:30:56",378.7,1,megalobox1
6163,16721615,"Dai Dai","2026-08-24 16:43:19",378.2,2,jumpingdaidai
6164,16683178,soulasin,"2026-08-07 14:32:26",378.2,2,soulasin
6165,16639067,"ToMY F.","2026-08-11 11:34:31",378.0,1,tomyfdev
6166,16734894,"MP Gamimg","2026-08-26 14:47:08",377.7,2,okadahiroshi
6167,16662643,Mohit_Singh,"2026-08-29 18:21:55",377.6,2,mohitsingh955
6168,16688859,"Muhammad Fayaz Khan","2026-08-08 06:36:02",377.4,2,mfayazkhan
6169,16641606,"Tanisha Sahu","2026-08-02 14:39:27",376.8,2,tanisha3
6170,16690775,"Prasanna Raut","2026-08-08 20:41:38",376.7,2,prasannaraut
6171,16660436,turkenm,"2026-08-06 13:03:36",376.5,2,turkenm
6172,16661351,"Adekojo Adeyemi","2026-08-04 15:25:52",376.5,1,adekojoadeyemi
6173,16657142,"Vishisht Gupta","2026-08-16 16:16:54",375.9,2,vishishtgupta
6174,16686716,"menna hassanM","2026-08-28 21:49:51",375.9,2,mennahassanm
6175,16735751,"Hasan Taşkın","2026-08-24 19:36:02",375.5,2,hasantaskin
6176,16732296,"duong nguyen","2026-08-20 14:51:38",375.5,1,duongnguyen161
6177,16718662,Safin,"2026-08-22 17:50:27",375.4,2,safinlynx
6178,16678653,Wzjj98,"2026-08-06 19:31:39",375.4,1,wzjj98
6179,16808242,keowpwpwkeo,"2026-09-02 13:49:48",375.3,2,keowpwpwkeo
6180,16668479,"Muneera Mahjabeen","2026-08-26 21:14:40",375.1,2,muneeramahjabeen
6181,16677732,"Alessandro Mermali","2026-08-06 20:52:35",375.0,2,alessandromermali
6182,16658733,luoqiuy,"2026-08-04 10:46:04",374.8,2,luo912
6183,16658897,"Teja Pattem","2026-08-07 10:42:44",374.8,2,tejapattem
6184,16784712,SIDDpat,"2026-08-30 08:13:50",374.7,2,siddpat
6185,16803726,Yaromir_Ko,"2026-09-02 19:07:16",374.7,1,ronanndex
6186,16802598,zxcqqe,"2026-09-01 15:15:18",374.5,2,anonimniygeniy
6187,16636643,"Babul Kumar","2026-08-02 07:46:50",374.5,2,babulkumar07
6188,16739702,"Vasantha Kumar552","2026-08-19 07:22:10",374.2,2,vasanthakumar552
6189,16690166,"Niteshwar Mishra","2026-08-08 10:02:22",374.1,2,niteshwarmishra
6190,16660531,greySnow,"2026-08-08 00:36:32",374.0,2,shlomoron
6191,16741982,barry_Paddi,"2026-08-27 07:10:52",373.9,2,barrypaddi
6192,16658319,"Huỳnh Nguyễn Trọng Tín","2026-08-06 06:23:40",373.9,2,tnhunhnguyntrng
6193,16673152,"Arijit Raj","2026-08-06 08:23:14",373.7,2,arijitraj02
6194,16623739,SarsaShen,"2026-08-05 07:12:00",373.4,2,sarsashen
6195,16752067,neuroxaker,"2026-08-22 14:50:32",373.2,2,neuroxaker
6196,16769110,tianlululing,"2026-08-26 13:09:45",373.2,2,tianlululing
6197,16624990,"Tanjim Ahmed Kingshu","2026-08-02 07:05:52",373.2,2,tanjimahmedkingshu
6198,16658320,"Justin Eight","2026-08-27 07:29:52",373.1,2,justineight
6199,16652805,"Rodrigo Batista da Silva","2026-08-13 13:35:19",373.0,2,eurodrigobatista
6200,16683400,"wo zhe yi sheng ru lu bo bing","2026-08-10 16:53:48",372.8,2,"ivanlo103,panckck,waijai"
6201,16692084,"Kaggri Farmers","2026-08-29 19:47:29",372.8,2,"jayant99acharya,satvikkolluru"
6202,16674394,"Ishant Mittal","2026-08-08 09:24:57",371.4,2,ishantmittal95
6203,16731458,"Arthur Baygildin","2026-08-17 10:06:55",371.3,1,arthurbaygildin
6204,16659234,"MARY RAISA P","2026-08-27 07:06:43",371.1,2,"harinimala21,maryraisap,saha0102"
6205,16664469,"Thorlapati Nikhil","2026-08-11 19:11:09",371.1,2,thorlapatinikhil
6206,16785050,"MITHIL J URK26CS7067","2026-08-28 18:29:14",371.1,1,mithiljurk26cs7067
6207,16682632,Sebastiaan,"2026-08-27 18:24:40",370.6,2,sebastiaanreinders
6208,16670812,"Brian Toman","2026-08-09 15:56:22",370.4,2,briantoman
6209,16657658,"Esther Usman","2026-08-25 23:45:50",370.2,2,estherusman
6210,16660568,Fascetta,"2026-08-07 20:48:53",370.2,2,fascetta
6211,16661690,codefusiondu,"2026-08-06 04:53:25",369.9,2,codefusiondu
6212,16624102,Khadersha.sk,"2026-08-03 02:45:03",369.8,2,khadershask
6213,16710906,Krunal.ix,"2026-08-12 07:06:58",369.7,1,krunalix
6214,16694264,"Vansh Visariya","2026-08-10 09:00:11",369.6,2,vanshvisariya
6215,16664671,Acteus,"2026-08-06 00:01:12",369.6,2,acteus
6216,16669725,chosunghwan,"2026-08-06 03:52:24",369.4,1,chosunghwan
6217,16670988,"Pavle Skoric","2026-08-21 21:34:32",369.1,1,pavleskoric
6218,16659865,Rithikaaaaah,"2026-08-17 07:09:08",368.9,2,rithikaaaah
6219,16665907,"Jonathan Saina","2026-08-16 14:48:56",368.8,2,jonathansaina
6220,16706591,"Poorvi Shetty","2026-08-20 05:06:12",368.7,2,poorvishetty1
6221,16633737,nrg,"2026-08-04 20:19:50",368.2,1,nargizaskarbekkyzy
6222,16809842,"zg l1218","2026-09-02 15:16:18",368.2,1,zgl1218
6223,16667033,"Geethika Sandireddy","2026-08-15 07:04:31",368.2,2,geethikasandireddy
6224,16690183,ankit8924praj,"2026-08-14 15:43:56",368.1,2,ankit8924praj
6225,16775010,"Alexey Kuznetsov","2026-08-27 13:49:22",368.0,2,legtarrr
6226,16655919,"Tạ Minh Lễ","2026-08-04 06:46:45",368.0,2,tminhl
6227,16660996,"Thịnh Nguyễn Chí Tiến","2026-08-08 01:49:40",367.9,2,thnhnguynchtin
6228,16666056,"sarthak gupta1303","2026-08-05 11:01:04",367.8,2,"sarthakgupta1303,sathviktummalapenta"
6229,16656143,"Debanshu Mallick","2026-08-07 05:27:56",367.7,1,debanshumallickiisc
6230,16635243,MlMlDev34,"2026-08-01 11:26:52",367.6,2,mlmldev34
6231,16657056,"Jacob Ross Piedad","2026-08-06 12:15:14",367.6,1,jacobrosspiedad
6232,16762854,J8young,"2026-08-26 13:52:54",367.5,1,j8young
6233,16689841,Pavani2325,"2026-08-08 10:00:56",367.3,2,pavani2325
6234,16682262,"Pardeep Singh","2026-09-01 11:01:27",367.1,2,pardeep06
6235,16658450,"Krish Singh","2026-08-05 16:11:00",366.8,2,krishsingh2283
6236,16662577,"Shreyash Suryawanshi","2026-09-02 19:42:31",366.7,2,shreyashsuryawanshi
6237,16777607,"je nap","2026-08-30 01:56:28",366.5,2,johnenapoles
6238,16656732,"Shivam Kashyap","2026-08-04 05:28:03",366.5,1,shiyan0090
6239,16800468,Vaishnavi,"2026-09-01 11:13:30",366.3,1,vaishnavisri09
6240,16683136,"Stefano Ciaci","2026-08-16 14:47:29",366.1,2,stefanovcciaci
6241,16676974,"Deveshwar U","2026-08-31 01:10:42",365.5,2,deveshwaru
6242,16701902,"Matthew Souza Chong","2026-08-11 05:58:50",364.9,2,matthewsouzachong
6243,16666171,"JD Crew","2026-08-06 12:52:58",364.5,2,"abhijnanpodder,ahsafabid"
6244,16655446,"Ismael Omar Leonidas Hurtado Vargas","2026-08-04 00:07:01",364.3,1,ihurtadov
6245,16665252,"Harsh Katara","2026-08-05 06:51:14",364.1,1,harshkatara
6246,16697694,"Adithya Thiruvalluvan","2026-08-29 17:28:42",363.9,1,forestfire7
6247,16758426,"Attique Ansari","2026-08-22 11:50:42",363.6,2,attiqueansari
6248,16662054,"phantom of shubh","2026-08-11 07:54:46",363.4,1,shubhamkumar123490
6249,16777515,Abhimanyu21,"2026-08-27 13:33:38",363.3,2,abhimanyu21
6250,16765805,"sayyad karimun","2026-08-25 10:14:26",363.2,1,sayyadkarimun
6251,16623405,nbarlow,"2026-08-12 20:01:08",362.9,2,nickbarlow
6252,16662856,"Pranjal Arya","2026-09-02 05:22:56",362.9,2,pranjalaryaa
6253,16810030,fukumayo,"2026-09-02 22:03:26",362.5,2,fukumayouta
6254,16655729,"Arnab Mallick","2026-08-04 02:41:48",362.3,2,arnabmallick24
6255,16663351,MiguelS,"2026-08-07 15:25:29",362.1,2,lordm758
6256,16668453,"Kawish Hassan","2026-08-05 16:51:03",362.1,2,kawishhassan
6257,16727044,"Kai Leisten","2026-08-16 10:19:42",361.9,2,kaileisten
6258,16660473,"Owen M Kelley","2026-08-10 00:53:11",361.9,2,owenmkelley
6259,16659533,"Pavan Desai","2026-08-10 16:29:20",361.3,2,pavancdesai
6260,16677312,"Kavuri Sravya","2026-08-19 02:33:01",361.2,2,kavurisravya
6261,16661212,AnkitRaj4004,"2026-08-23 13:17:37",361.0,2,ankitraj4004
6262,16646318,"I wanna Die","2026-08-18 18:28:29",360.8,2,chrisopherjoshy
6263,16768551,"AAYUSHMAAN SINHA","2026-08-25 02:43:00",360.8,2,aayushmaansinha
6264,16698739,"Sahrul Adicandra","2026-08-11 04:06:08",359.8,2,sahruladicandra
6265,16724976,Soham,"2026-08-18 11:28:07",359.7,2,soham308
6266,16662495,Earth,"2026-08-15 10:54:03",359.6,2,earthearth
6267,16661639,"Jayanth Kumar D","2026-08-06 13:36:46",359.0,2,jayanthkumard
6268,16682345,Gordy,"2026-08-31 07:39:13",359.0,2,gordyii
6269,16759407,"Giovanni Colpani","2026-08-22 17:02:37",358.9,2,giovannicolpani
6270,16659415,PincheCabrón,"2026-08-17 17:34:01",358.7,2,pinchecabrn
6271,16691936,"Adhar Chaudhari 07","2026-08-09 08:13:35",358.6,2,adharchaudhari07
6272,16767037,"Yubraj Sigdel","2026-08-24 15:45:56",358.2,1,yubraj11
6273,16663738,"Handre Bezuidenhout","2026-08-04 23:27:08",358.0,2,handrebezuidenhout
6274,16669535,sakshitantak,"2026-08-08 05:16:32",357.9,2,sakshitantak
6275,16660313,Ctrl+Code,"2026-08-12 15:22:04",357.8,1,"jayashankar369085,parnikasm"
6276,16668271,"Shashank Raj","2026-08-06 14:27:00",357.7,2,ssr6156
6277,16672020,"Arum Puri ","2026-08-18 14:03:33",357.4,2,arumpuri
6278,16713319,"David Tilman","2026-08-12 18:56:13",357.3,2,davidtilman
6279,16676416,"Abhishek Mishra","2026-08-10 10:09:30",357.3,2,abhishekmishra23
6280,16660308,zhangzhenman,"2026-08-25 06:14:26",357.2,1,zhangzhenman
6281,16698591,FestusKipkoech,"2026-08-28 18:58:28",356.8,2,festuskipkoech
6282,16675048,Wizard_King,"2026-08-06 19:35:41",356.8,2,anshumanrayy
6283,16769212,"jason vetter","2026-08-25 05:48:22",356.7,1,jasonvetter
6284,16681801,majj,"2026-08-11 03:07:46",356.2,2,m313786372
6285,16666115,"Iam Intolerable","2026-08-06 07:48:28",356.1,2,iamintolerable
6286,16778327,WangYingChen,"2026-08-28 03:11:28",356.0,1,wangyingchen
6287,16719709,Rishiii360,"2026-08-18 03:46:23",355.6,2,rishiii360
6288,16711497,"Korvi sai kumar","2026-08-13 08:02:21",355.1,1,korvisaikumar
6289,16655811,"Duy Trần","2026-08-04 08:23:27",354.5,1,duyqtrn
6290,16657729,"Kandregula V S S V P Krishna Murthy","2026-08-08 15:29:35",354.4,2,kkandregula
6291,16671959,"Sintu Verma","2026-08-09 05:44:56",354.4,2,sintuverma
6292,16679827,Juanky_too,"2026-08-27 11:13:42",354.3,1,juankytoo
6293,16706181,"Juvenal Pedro Baptista","2026-08-16 14:58:40",354.2,2,juvenalpedrobaptista
6294,16655621,xia0910,"2026-08-08 11:03:21",354.1,2,xia0910
6295,16659523,"Ahmad Khidir","2026-08-27 22:33:31",353.8,1,ahmadkhidir
6296,16660658,Shlok_Sharma0001,"2026-08-19 09:31:48",353.6,2,shloksharma0001
6297,16740191,"Arjun Dhillon","2026-08-19 15:15:57",353.6,2,arjundhillon07
6298,16725769,NikunjMakhija_,"2026-08-19 13:01:57",353.5,2,nikunjmak
6299,16694673,"B T Chinmayi","2026-08-27 19:47:10",353.3,2,btchinmayi
6300,16628190,Horizonx30,"2026-08-09 18:06:56",353.0,2,horizonx30
6301,16689923,Dhinesh,"2026-08-09 08:39:37",352.9,2,dhineshwarrs
6302,16784605,"Iniyan M D R","2026-08-28 13:53:22",352.6,1,iniyanmdr
6303,16656351,"Triet Ho","2026-08-07 07:27:33",352.0,2,trietho247
6304,16700187,"adrian purnama","2026-08-10 10:50:45",351.9,1,adrianpurnama
6305,16682229,"mayuri sarangi","2026-08-29 14:03:36",351.4,2,mayurisarangi
6306,16660341,"Nefise Aybar","2026-08-04 12:37:29",351.3,2,nefiseaybar
6307,16755632,"Adarsh Yadav","2026-08-21 16:34:37",351.3,1,adarsh12yadav
6308,16632620,"[Deleted] d9d74cbb-c76e-4fbb-a4bf-35e25b48627d","2026-08-08 16:00:16",351.2,2,del=c21e6a8a03ad3b3c
6309,16667406,"Abdulrahman AlAsali","2026-08-05 13:20:41",350.1,1,abdulrahmanalasali
6310,16660543,"BUTUH DUIT","2026-08-06 07:39:16",349.8,2,abulkahfi
6311,16681177,"Ivan Kevin Garcia Hernandez","2026-08-17 19:25:34",349.4,2,jedilgh
6312,16687403,"Raja Sai Vardhan","2026-08-09 08:19:22",349.4,2,rajasaivardhan
6313,16672138,mostafa69ca,"2026-08-06 05:03:43",349.3,1,mostafa69ca
6314,16757557,BitxWolf,"2026-08-22 19:06:48",349.3,2,bitxwolf
6315,16672689,"Yusuf Yemez","2026-08-06 06:51:07",349.3,1,yusufyemez
6316,16659529,"Sanchit Jain","2026-08-05 05:58:55",349.2,2,sanchit1609
6317,16664147,JordanM10,"2026-08-05 19:54:08",349.0,1,jordanm10
6318,16728948,L3MG,"2026-08-16 21:17:06",348.9,2,lemgyy
6319,16693949,"Eric Worrall","2026-08-16 00:39:43",348.7,2,ericworrall
6320,16707118,"DEVEN BAGADE","2026-08-11 11:24:10",348.6,2,devenbagade
6321,16621533,"Vladislav Kartashov","2026-08-24 14:20:31",348.6,2,phoenix0501
6322,16784538,"mou1234568 fdsfds","2026-08-28 18:05:29",348.4,2,mou1234568fdsfds
6323,16729572,"Aswin Ramanathan","2026-08-17 16:17:38",348.4,1,aswinramanathan
6324,16732280,"Akarsh kumar shukla","2026-08-18 20:38:35",348.2,1,akarshkumarshukla
6325,16707702,"anton leyn","2026-08-27 18:40:04",347.2,2,antonleyn
6326,16749568,"Nana Hung","2026-08-23 02:17:34",347.1,2,nanahung
6327,16732409,kawhi0.0,"2026-08-18 17:53:51",347.1,1,kawhi00
6328,16664718,Vedika_,"2026-08-11 18:28:09",347.1,1,lighjt
6329,16768174,lambdap,"2026-08-25 07:12:50",346.8,2,lambdap
6330,16623730,"Ethan Higgins","2026-07-31 02:25:21",346.7,2,ethanhigginz
6331,16735080,"SARTHAK PATIL","2026-09-02 19:23:03",346.7,2,sarthakpatil23
6332,16709299,"Divyanshu Choudhary","2026-09-02 20:11:42",346.5,2,divyanshuchoudhary25
6333,16652970,"Abhay sarkar","2026-08-05 14:40:05",346.4,1,abhaysarkarai
6334,16809371,"Aashir Noman","2026-09-02 15:00:37",346.2,2,aashirnoman
6335,16659939,"Mouafak Dakhlaoui","2026-09-02 10:07:25",346.1,2,sharmoul
6336,16766274,"Satwato Dey","2026-08-28 08:35:12",346.1,2,satwato
6337,16705294,"zhenf Liu","2026-08-11 07:51:06",345.9,2,zhenfliu
6338,16757233,"Tet Toe Wai","2026-08-24 07:51:45",345.4,1,tettoewai
6339,16670881,"Amir Y. Sajjadi","2026-08-05 23:56:26",345.4,1,amirysajjadi
6340,16690514,"Aditya #3","2026-08-09 06:29:48",345.1,1,a0x1ab
6341,16623161,"Charles Kalaba","2026-08-08 13:06:02",345.1,2,charleskalaba
6342,16791680,"Surja Sarker","2026-09-02 18:06:16",344.8,2,surjasarker
6343,16669164,コノウイ,"2026-09-01 14:38:34",344.6,2,nickhu0414
6344,16720606,Williamtime,"2026-08-17 03:11:34",344.6,2,williamtime
6345,16790206,"bogdan chirkov","2026-08-29 19:28:06",344.6,2,bogdannchirkovv
6346,16732315,"Filip Chladek","2026-08-17 13:37:38",344.5,2,filipchladek
6347,16738349,Suna-D,"2026-08-30 14:24:52",343.8,2,sunad0630
6348,16671256,"Navid Zaman","2026-08-26 17:20:02",343.5,2,navidzaman01
6349,16665360,"Ayush Bhadauria","2026-08-19 11:11:51",343.1,2,ayushbhadauria50
6350,16711348,ticoraph,"2026-08-21 18:55:56",342.9,2,ticoraph
6351,16721533,"Lakshya Sharma","2026-08-16 06:01:34",342.8,2,lakshyasharma007
6352,16682386,"Charbel Nehme","2026-09-01 00:09:46",342.6,2,charbelnehme
6353,16659558,Ayuroshbo,"2026-09-02 17:41:05",341.5,2,ayuroshbo
6354,16653903,Manav2805,"2026-08-04 09:25:08",341.2,2,manav2805
6355,16725938,"Ben Cheng","2026-08-17 18:39:38",341.2,2,benczb
6356,16654407,"Serendeep Rudraraju","2026-08-27 11:15:08",341.0,2,serendeeprudraraju
6357,16778947,mart3104,"2026-09-02 21:18:52",340.8,2,mart3104
6358,16652899,Isha,"2026-08-22 05:51:50",340.6,2,aarohi20
6359,16671942,"JIVRAJ SINGH","2026-08-13 16:54:51",340.5,2,jivrajsingh
6360,16665661,Ikhbar,"2026-08-05 09:50:57",340.5,2,ikhbar
6361,16661012,"Tesfahun Feleke","2026-08-30 11:56:04",340.0,2,tesfahunfeleke
6362,16763916,"Mohamed Nchourupouo","2026-08-24 09:28:47",339.9,2,mohamednchourupouo
6363,16630545,"GAURAV PARKHEDKAR","2026-08-01 07:00:23",339.9,2,gauravparkhedkar
6364,16632841,AGG,"2026-09-02 12:52:29",339.8,2,aleixgim
6365,16792780,"Sreekar Reddy","2026-09-01 15:33:38",339.8,2,eshured
6366,16672670,RonTroy,"2026-08-13 04:46:15",339.8,2,rontroy
6367,16666639,"Dheeraj Pranav","2026-08-24 19:38:42",339.7,1,dheerajpranav
6368,16691813,Hyezir4,"2026-08-10 08:36:47",339.5,2,hyezir4
6369,16797284,Alice7371,"2026-08-31 17:58:22",339.3,1,alice7371
6370,16658941,Matts6591,"2026-08-17 07:59:36",339.0,1,mathwithmatt
6371,16721849,ayushai8714,"2026-08-28 09:36:41",338.4,2,ayushai8714
6372,16796901,hanhan761,"2026-09-02 13:35:01",338.3,1,"hanhan761,kiivii,noice12138,xiaobai0417"
6373,16707749,Yuzu,"2026-09-01 01:15:24",338.2,2,yuzuoctopus
6374,16693821,"DARSHAN A","2026-08-11 18:02:26",337.9,2,ad12345kag
6375,16696644,"Franklin T","2026-08-13 10:28:53",337.7,2,franklin0410
6376,16678521,"Arina Nevolina","2026-08-06 20:31:22",337.7,1,nevolinaa
6377,16667042,"Adarsh Mukundan","2026-08-07 17:12:28",337.3,1,aadarshmukundan
6378,16661290,"Kelian Esteve","2026-08-04 14:33:13",337.3,1,kelianesteve
6379,16715576,bhavnachavda21,"2026-09-02 08:23:33",337.2,2,bhavnachavda21
6380,16662403,"ulaş özen","2026-08-05 19:49:16",336.6,2,ulazen
6381,16633330,"danielle Ange","2026-08-12 16:26:03",336.4,2,danielleange
6382,16777489,"Yousef Elbaz","2026-08-27 11:18:54",336.1,1,yousefelbaz
6383,16728465,"Abdurrahman Assegaf","2026-08-16 12:13:15",336.0,2,amanshop
6384,16802028,Dong,"2026-09-02 03:17:23",335.9,2,protostar
6385,16707092,"Asharani Sahu","2026-08-11 11:19:08",335.4,1,asharanisahu
6386,16660992,"Vishnu Vardhan Dumpala","2026-08-05 18:17:30",335.2,1,vishnuvardhandumpala
6387,16654430,"Rishoban Y","2026-08-07 13:46:37",335.0,1,rishoban
6388,16686700,"Hakkı selim Ak","2026-08-07 17:06:03",334.8,1,hakkselimak
6389,16765570,"Akhand Soni","2026-08-24 12:47:42",334.6,1,akhandsoni
6390,16756868,"Anisha Maurya","2026-08-31 19:59:05",334.5,2,anishamaurya
6391,16778585,Deepa,"2026-09-02 06:03:53",334.3,2,deepa42639
6392,16734670,Sparsh,"2026-08-22 01:48:51",334.2,2,sparshsinha24
6393,16745485,"Thamires dos Santos ","2026-08-26 01:39:27",333.9,2,thasantos
6394,16765488,chenyinheng30,"2026-09-02 01:28:11",333.8,2,chenyinheng30
6395,16654253,"Gaius K Biju","2026-08-03 18:51:18",333.4,2,gaiuskbiju
6396,16713082,"Siyam Molla","2026-08-21 11:40:13",333.4,2,siyammolla
6397,16682454," Vandanaa R","2026-09-02 09:48:24",333.4,2,vandanaar
6398,16783537,JustinybGao,"2026-09-01 21:23:01",333.2,2,justinybgao
6399,16690163,"Abhay Upadhyay","2026-08-08 18:05:54",332.9,2,abhay18s
6400,16726021,"The Farm Game","2026-09-02 13:23:00",332.9,2,"tacostew,thomasbower6"
6401,16809721,siren2345,"2026-09-02 14:48:32",332.6,1,siren2345
6402,16751311,JoangHZ,"2026-08-21 09:18:57",332.6,2,joanghz
6403,16683421,"Ruchita Yadav","2026-08-13 18:09:54",332.3,2,ruchitayadav20
6404,16729246,"Ayodeji Akinola","2026-08-29 19:45:30",332.1,2,ayodejiakinola
6405,16723046,"Pedro Joás","2026-08-21 18:41:15",332.1,2,pedrojos
6406,16657145,"Shudipto Trafder","2026-08-04 19:25:24",332.0,1,iamsdt
6407,16675037,"Stanislav Pashkov","2026-08-08 20:50:16",331.9,2,stanislavpashkov
6408,16701697,"Shadow #2","2026-08-16 12:13:27",331.7,2,chetanagrawall
6409,16750666,"Mitali Yadav","2026-09-02 07:49:35",331.5,1,mitaliyadav18
6410,16780106,"Mirangga Jakti","2026-08-31 03:41:53",331.5,2,miranggajakti
6411,16712086,"Zubair Shafi","2026-08-16 23:23:04",331.1,2,zubairshafi5050
6412,16798347,"Mr Michael Chung","2026-09-02 00:38:06",331.1,1,mrmichaelchung
6413,16662659,"Chiziterem Eze","2026-08-11 12:20:48",331.1,2,chiziteremeze
6414,16662491,Rudra070311,"2026-08-11 17:06:39",330.7,2,rudra070311
6415,16669576,"zarnab waheed","2026-08-17 19:20:34",330.7,2,zarnabwaheed
6416,16794647,"Michael Cahill","2026-09-01 07:46:28",330.2,2,michael1232
6417,16653054,Khongor2424,"2026-08-03 15:32:17",330.2,2,khongorkikaik21
6418,16624246,"xu j1ayang","2026-08-11 05:12:47",329.9,2,xuj1ayang
6419,16757351,SaiVenkatesh,"2026-09-02 15:15:21",329.9,1,nothingnew
6420,16654348,rkeshwani,"2026-08-07 16:17:49",329.7,2,rkeshwani
6421,16714418,AdriMonFer,"2026-09-01 12:15:21",329.2,2,adrimonfer
6422,16646076,"Ajeet Krishnasamy","2026-08-04 19:52:27",329.0,2,ajeetkrish
6423,16652397,"Aniket Kumar","2026-08-06 13:29:50",328.9,2,kalkiavatar3
6424,16683284,"Haha Farming","2026-08-07 14:38:04",328.8,1,"akshitharamesh,harinir1423"
6425,16712089,"yui seya","2026-08-12 12:17:02",328.8,2,yuiseya
6426,16658357,heetmehta18,"2026-08-07 13:30:40",328.7,2,heetmehta0000
6427,16676305,JTHEFROG,"2026-08-08 12:09:45",328.6,2,joshyuasa
6428,16696061,Mingyuan2002,"2026-08-28 17:15:00",328.3,2,mingyuan2002
6429,16684308,Itsside_jay,"2026-08-07 11:46:48",328.3,1,itssidejay
6430,16657891,"Joshua Kinnah","2026-08-07 23:00:45",328.3,2,joshuakinnah
